"Species","Ind","Site","Area","Diam","source","Sex_sys"
"Rumex acetosella","4","KM",322.704,20.2701626546068,"CS2021","dioecious"
"Rumex acetosella","4","KM",390.839,22.3076594564456,"CS2021","dioecious"
"Rumex acetosella","4","KM",377.577,21.9259199939813,"CS2021","dioecious"
"Rumex acetosella","4","KM",424.858,23.2582459892635,"CS2021","dioecious"
"Rumex acetosella","4","KM",432.258,23.4599228286909,"CS2021","dioecious"
"Rumex acetosella","4","KM",441.772,23.7166941236915,"CS2021","dioecious"
"Rumex acetosella","4","KM",214.399,16.5221452950782,"CS2021","dioecious"
"Rumex acetosella","4","KM",88.028,10.5868187215965,"CS2021","dioecious"
"Rumex acetosella","4","KM",99.944,11.2806317668387,"CS2021","dioecious"
"Rumex acetosella","4","KM",307.616,19.7906254523007,"CS2021","dioecious"
"Rumex acetosella","4","KM",370.081,21.7071823126617,"CS2021","dioecious"
"Rumex acetosella","4","KM",411.789,22.8977299941926,"CS2021","dioecious"
"Rumex acetosella","4","KM",327.413,20.4175213740643,"CS2021","dioecious"
"Rumex acetosella","4","KM",324.818,20.3364481274825,"CS2021","dioecious"
"Rumex acetosella","4","KM",101.386,11.361719257336,"CS2021","dioecious"
"Rumex acetosella","4","KM",379.018,21.9677196305495,"CS2021","dioecious"
"Rumex acetosella","4","KM",278.69,18.8371741172141,"CS2021","dioecious"
"Rumex acetosella","4","KM",444.655,23.7939557401499,"CS2021","dioecious"
"Rumex acetosella","4","KM",373.445,21.805617207124,"CS2021","dioecious"
"Rumex acetosella","4","KM",452.919,24.0140455017872,"CS2021","dioecious"
"Rumex acetosella","4","KM",69,9.37302131581521,"CS2021","dioecious"
"Rumex acetosella","4","KM",339.521,20.7916224347218,"CS2021","dioecious"
"Rumex acetosella","4","KM",98.599,11.2044699058609,"CS2021","dioecious"
"Rumex acetosella","4","KM",399.488,22.55313546377,"CS2021","dioecious"
"Rumex acetosella","4","KM",60.927,8.80764813909362,"CS2021","dioecious"
"Rumex acetosella","4","KM",436.678,23.5795610204232,"CS2021","dioecious"
"Rumex acetosella","4","KM",432.642,23.4703409245224,"CS2021","dioecious"
"Rumex acetosella","4","KM",376.616,21.8979995520134,"CS2021","dioecious"
"Rumex acetosella","4","KM",466.181,24.363088560447,"CS2021","dioecious"
"Rumex acetosella","4","KM",417.843,23.0654336852957,"CS2021","dioecious"
"Rumex acetosella","4","KM",93.89,10.9336389576016,"CS2021","dioecious"
"Rumex acetosella","4","KM",350.669,21.1302067645524,"CS2021","dioecious"
"Rumex acetosella","4","KM",130.696,12.899895950693,"CS2021","dioecious"
"Rumex acetosella","4","KM",272.155,18.6150076093833,"CS2021","dioecious"
"Rumex acetosella","4","KM",317.707,20.1126108707739,"CS2021","dioecious"
"Rumex acetosella","4","KM",363.739,21.5203828674683,"CS2021","dioecious"
"Rumex acetosella","4","KM",391.511,22.3268288701913,"CS2021","dioecious"
"Rumex acetosella","4","KM",446.865,23.8530121611104,"CS2021","dioecious"
"Rumex acetosella","4","KM",365.757,21.5799971307621,"CS2021","dioecious"
"Rumex acetosella","4","KM",365.372,21.5686364645282,"CS2021","dioecious"
"Rumex acetosella","4","KM",405.638,22.7260718657511,"CS2021","dioecious"
"Rumex acetosella","4","KM",387.667,22.2169519644088,"CS2021","dioecious"
"Rumex acetosella","4","KM",432.354,23.4625277863325,"CS2021","dioecious"
"Rumex acetosella","4","KM",122.239,12.475557250435,"CS2021","dioecious"
"Rumex acetosella","4","KM",310.499,19.8831487798267,"CS2021","dioecious"
"Rumex acetosella","4","KM",267.062,18.4400081154012,"CS2021","dioecious"
"Rumex acetosella","4","KM",362.681,21.4890621322591,"CS2021","dioecious"
"Rumex acetosella","4","KM",360.663,21.4291948967482,"CS2021","dioecious"
"Rumex acetosella","4","KM",93.89,10.9336389576016,"CS2021","dioecious"
"Rumex acetosella","4","KM",330.968,20.528067265135,"CS2021","dioecious"
"Rumex acetosella","4","KM",410.155,22.8522551506597,"CS2021","dioecious"
"Rumex acetosella","4","KM",334.524,20.6380518814879,"CS2021","dioecious"
"Rumex acetosella","4","KM",347.402,21.0315468836718,"CS2021","dioecious"
"Rumex acetosella","4","KM",427.261,23.3239276521578,"CS2021","dioecious"
"Rumex acetosella","4","KM",387.571,22.2142009442733,"CS2021","dioecious"
"Rumex acetosella","4","KM",374.021,21.822427173928,"CS2021","dioecious"
"Rumex acetosella","4","KM",375.847,21.8756317204801,"CS2021","dioecious"
"Rumex acetosella","4","KM",394.971,22.4252691449532,"CS2021","dioecious"
"Rumex acetosella","4","KM",303.196,19.6479295857228,"CS2021","dioecious"
"Rumex acetosella","4","KM",439.946,23.667628625362,"CS2021","dioecious"
"Rumex acetosella","4","KM",413.518,22.9457505882853,"CS2021","dioecious"
"Rumex acetosella","4","KM",459.07,24.1765605039586,"CS2021","dioecious"
"Rumex acetosella","4","KM",405.158,22.7126217655692,"CS2021","dioecious"
"Rumex acetosella","4","KM",434.853,23.5302366275123,"CS2021","dioecious"
"Rumex acetosella","4","KM",342.116,20.8709276288002,"CS2021","dioecious"
"Rumex acetosella","4","KM",430.816,23.4207593323663,"CS2021","dioecious"
"Rumex acetosella","4","KM",273.308,18.6543976984645,"CS2021","dioecious"
"Rumex acetosella","4","KM",475.022,24.5930232996919,"CS2021","dioecious"
"Rumex acetosella","4","KM",367.486,21.630943283559,"CS2021","dioecious"
"Rumex acetosella","4","KM",278.402,18.827438374175,"CS2021","dioecious"
"Rumex acetosella","4","KM",412.557,22.9190725566569,"CS2021","dioecious"
"Rumex acetosella","4","KM",401.602,22.6127297698604,"CS2021","dioecious"
"Rumex acetosella","4","KM",200.272,15.9685387591727,"CS2021","dioecious"
"Rumex acetosella","4","KM",369.985,21.704366679515,"CS2021","dioecious"
"Rumex acetosella","4","KM",403.62,22.6694716534375,"CS2021","dioecious"
"Rumex acetosella","4","KM",357.78,21.3433747171188,"CS2021","dioecious"
"Rumex acetosella","4","KM",364.411,21.5402529171894,"CS2021","dioecious"
"Rumex acetosella","4","KM",53.624,8.26294120437017,"CS2021","dioecious"
"Rumex acetosella","4","KM",435.333,23.5432196338605,"CS2021","dioecious"
"Rumex acetosella","4","KM",330.007,20.4982429110257,"CS2021","dioecious"
"Rumex acetosella","4","KM",360.759,21.4320466805929,"CS2021","dioecious"
"Rumex acetosella","4","KM",68.327,9.32719884923225,"CS2021","dioecious"
"Rumex acetosella","4","KM",461.857,24.2498370388906,"CS2021","dioecious"
"Rumex acetosella","4","KM",365.564,21.5743027913202,"CS2021","dioecious"
"Rumex acetosella","4","KM",419.861,23.1210646055075,"CS2021","dioecious"
"Rumex acetosella","4","KM",121.278,12.426421267058,"CS2021","dioecious"
"Rumex acetosella","4","KM",469.16,24.4408073681691,"CS2021","dioecious"
"Rumex acetosella","4","KM",359.606,21.3977704381562,"CS2021","dioecious"
"Rumex acetosella","4","KM",373.733,21.8140238097538,"CS2021","dioecious"
"Rumex acetosella","4","KM",439.658,23.6598806370441,"CS2021","dioecious"
"Rumex acetosella","4","KM",300.889,19.5730368971148,"CS2021","dioecious"
"Rumex acetosella","4","KM",415.536,23.0016709710636,"CS2021","dioecious"
"Rumex acetosella","4","KM",457.724,24.1410914702372,"CS2021","dioecious"
"Rumex acetosella","4","KM",426.3,23.2976826727595,"CS2021","dioecious"
"Rumex acetosella","4","KM",340.482,20.8210265517942,"CS2021","dioecious"
"Rumex acetosella","4","KM",442.06,23.72442355771,"CS2021","dioecious"
"Rumex acetosella","4","KM",321.262,20.2248234261936,"CS2021","dioecious"
"Rumex acetosella","4","KM",362.778,21.4919355936112,"CS2021","dioecious"
"Rumex acetosella","4","KM",349.996,21.1099205990721,"CS2021","dioecious"
"Rumex acetosella","4","KM",409.386,22.8308222423317,"CS2021","dioecious"
"Rumex acetosella","4","KM",378.25,21.9454518704007,"CS2021","dioecious"
"Rumex acetosella","4","KM",364.603,21.5459267085237,"CS2021","dioecious"
"Rumex acetosella","4","KM",407.848,22.7878959502879,"CS2021","dioecious"
"Rumex acetosella","4","KM",324.53,20.3274304685295,"CS2021","dioecious"
"Rumex acetosella","4","KM",418.516,23.0840014144944,"CS2021","dioecious"
"Rumex acetosella","4","KM",364.123,21.5317394268926,"CS2021","dioecious"
"Rumex acetosella","4","KM",399.007,22.539553922519,"CS2021","dioecious"
"Rumex acetosella","4","KM",329.623,20.4863134422531,"CS2021","dioecious"
"Rumex acetosella","4","KM",468.391,24.4207686938402,"CS2021","dioecious"
"Rumex acetosella","4","KM",348.555,21.0664190007501,"CS2021","dioecious"
"Rumex acetosella","4","KM",358.934,21.3777679552841,"CS2021","dioecious"
"Rumex acetosella","4","KM",302.427,19.6229971155178,"CS2021","dioecious"
"Rumex acetosella","4","KM",485.017,24.8504089356456,"CS2021","dioecious"
"Rumex acetosella","4","KM",326.356,20.3845373963107,"CS2021","dioecious"
"Rumex acetosella","4","KM",305.982,19.7379933726089,"CS2021","dioecious"
"Rumex acetosella","4","KM",424.57,23.2503615780101,"CS2021","dioecious"
"Rumex acetosella","4","KM",430.528,23.4129296482892,"CS2021","dioecious"
"Rumex acetosella","4","KM",408.809,22.8147273716702,"CS2021","dioecious"
"Rumex acetosella","4","KM",296.853,19.4413214204505,"CS2021","dioecious"
"Rumex acetosella","4","KM",374.694,21.8420515972057,"CS2021","dioecious"
"Rumex acetosella","4","KM",456.859,24.1182699455861,"CS2021","dioecious"
"Rumex acetosella","4","KM",365.18,21.5629686487364,"CS2021","dioecious"
"Rumex acetosella","4","KM",374.886,21.8476470121518,"CS2021","dioecious"
"Rumex acetosella","4","KM",454.073,24.0446189363968,"CS2021","dioecious"
"Rumex acetosella","4","KM",371.33,21.743781643185,"CS2021","dioecious"
"Rumex acetosella","4","KM",210.843,16.3845550849144,"CS2021","dioecious"
"Rumex acetosella","4","KM",420.341,23.1342772412177,"CS2021","dioecious"
"Rumex acetosella","4","KM",328.758,20.4594155891131,"CS2021","dioecious"
"Rumex acetosella","4","KM",376.904,21.9063707028084,"CS2021","dioecious"
"Rumex acetosella","4","KM",461.088,24.2296404266107,"CS2021","dioecious"
"Rumex acetosella","4","KM",388.436,22.2389765007014,"CS2021","dioecious"
"Rumex acetosella","4","KM",293.009,19.31503677872,"CS2021","dioecious"
"Rumex acetosella","4","KM",96.677,11.0947275525973,"CS2021","dioecious"
"Rumex acetosella","4","KM",62.657,8.93181785273698,"CS2021","dioecious"
"Rumex acetosella","4","KM",404.773,22.701827905283,"CS2021","dioecious"
"Rumex acetosella","4","KM",282.15,18.9537473220212,"CS2021","dioecious"
"Rumex acetosella","4","KM",386.899,22.1949342557821,"CS2021","dioecious"
"Rumex acetosella","4","KM",377.865,21.934280489028,"CS2021","dioecious"
"Rumex acetosella","4","KM",199.888,15.9532224368001,"CS2021","dioecious"
"Rumex acetosella","4","KM",379.499,21.9816544870364,"CS2021","dioecious"
"Rumex acetosella","4","KM",331.353,20.5400034777658,"CS2021","dioecious"
"Rumex acetosella","4","KM",284.168,19.0214072809638,"CS2021","dioecious"
"Rumex acetosella","4","KM",402.082,22.6262392506179,"CS2021","dioecious"
"Rumex acetosella","4","KM",403.14,22.6559879516329,"CS2021","dioecious"
"Rumex acetosella","4","KM",354.513,21.2457047593789,"CS2021","dioecious"
"Rumex acetosella","4","KM",420.918,23.1501499496404,"CS2021","dioecious"
"Rumex acetosella","4","KM",389.782,22.2774741886499,"CS2021","dioecious"
"Rumex acetosella","4","KM",238.809,17.4373467717615,"CS2021","dioecious"
"Rumex acetosella","4","KM",462.433,24.2649537891692,"CS2021","dioecious"
"Rumex acetosella","4","KM",310.019,19.8677741687198,"CS2021","dioecious"
"Rumex acetosella","4","KM",453.015,24.0165903566306,"CS2021","dioecious"
"Rumex acetosella","4","KM",477.809,24.6650626115233,"CS2021","dioecious"
"Rumex acetosella","4","KM",430.048,23.399874352959,"CS2021","dioecious"
"Rumex acetosella","4","KM",435.91,23.5588168197281,"CS2021","dioecious"
"Rumex acetosella","4","KM",393.818,22.3925132807488,"CS2021","dioecious"
"Rumex acetosella","4","KM",332.506,20.575708689173,"CS2021","dioecious"
"Rumex acetosella","4","KM",259.182,18.1659233644632,"CS2021","dioecious"
"Rumex acetosella","4","KM",414.383,22.9697370961444,"CS2021","dioecious"
"Rumex acetosella","4","KM",428.414,23.3553772463253,"CS2021","dioecious"
"Rumex acetosella","4","KM",535.758,26.1179683744395,"CS2021","dioecious"
"Rumex acetosella","4","KM",418.227,23.0760298811549,"CS2021","dioecious"
"Rumex acetosella","4","KM",350.573,21.1273142381241,"CS2021","dioecious"
"Rumex acetosella","4","KM",412.653,22.9217389797022,"CS2021","dioecious"
"Rumex acetosella","4","KM",331.929,20.5578483515274,"CS2021","dioecious"
"Rumex acetosella","4","KM",322.8,20.2731774776553,"CS2021","dioecious"
"Rumex acetosella","4","KM",273.501,18.6609830589016,"CS2021","dioecious"
"Rumex acetosella","4","KM",445.712,23.8222195431702,"CS2021","dioecious"
"Rumex acetosella","4","KM",402.082,22.6262392506179,"CS2021","dioecious"
"Rumex acetosella","4","KM",429.663,23.3893976517042,"CS2021","dioecious"
"Rumex acetosella","4","KM",404.581,22.6964430748189,"CS2021","dioecious"
"Rumex acetosella","4","KM",376.712,21.900790291135,"CS2021","dioecious"
"Rumex acetosella","4","KM",266.774,18.4300625692692,"CS2021","dioecious"
"Rumex acetosella","4","KM",321.551,20.233918277218,"CS2021","dioecious"
"Rumex acetosella","4","KM",414.96,22.9857234274517,"CS2021","dioecious"
"Rumex acetosella","4","KM",375.559,21.8672488022886,"CS2021","dioecious"
"Rumex acetosella","4","KM",264.563,18.3535302782263,"CS2021","dioecious"
"Rumex acetosella","4","KM",412.269,22.9110714255886,"CS2021","dioecious"
"Rumex acetosella","4","KM",393.722,22.3897838317438,"CS2021","dioecious"
"Rumex acetosella","4","KM",407.272,22.7717986962686,"CS2021","dioecious"
"Rumex acetosella","4","KM",412.557,22.9190725566569,"CS2021","dioecious"
"Rumex acetosella","4","KM",409.29,22.8281451998329,"CS2021","dioecious"
"Rumex acetosella","4","KM",434.564,23.5224163197213,"CS2021","dioecious"
"Rumex acetosella","4","KM",257.836,18.1186917644828,"CS2021","dioecious"
"Rumex acetosella","4","KM",268.119,18.4764637713727,"CS2021","dioecious"
"Rumex acetosella","4","KM",428.702,23.3632262178633,"CS2021","dioecious"
"Rumex acetosella","4","KM",434.564,23.5224163197213,"CS2021","dioecious"
"Rumex acetosella","4","KM",445.039,23.8042276444625,"CS2021","dioecious"
"Rumex acetosella","4","KM",477.425,24.6551493535364,"CS2021","dioecious"
"Rumex acetosella","4","KM",253.896,17.9797226744485,"CS2021","dioecious"
"Rumex acetosella","4","KM",209.594,16.335953266927,"CS2021","dioecious"
"Rumex acetosella","4","KM",388.436,22.2389765007014,"CS2021","dioecious"
"Rumex acetosella","4","KM",377.193,21.914767705757,"CS2021","dioecious"
"Rumex acetosella","4","KM",403.236,22.6586853339029,"CS2021","dioecious"
"Rumex acetosella","4","KM",365.564,21.5743027913202,"CS2021","dioecious"
"Rumex acetosella","4","KM",471.467,24.500825056264,"CS2021","dioecious"
"Rumex acetosella","4","KM",388.628,22.2444720726597,"CS2021","dioecious"
"Rumex acetosella","4","KM",386.61,22.1866432880249,"CS2021","dioecious"
"Rumex acetosella","4","KM",282.438,18.9634182186627,"CS2021","dioecious"
"Rumex acetosella","4","KM",435.525,23.5484108321726,"CS2021","dioecious"
"Rumex acetosella","4","KM",308.385,19.8153470068821,"CS2021","dioecious"
"Rumex acetosella","4","KM",326.548,20.3905327751429,"CS2021","dioecious"
"Rumex acetosella","4","KM",379.403,21.978874015544,"CS2021","dioecious"
"Rumex acetosella","4","KM",453.015,24.0165903566306,"CS2021","dioecious"
"Rumex acetosella","4","KM",389.493,22.2692139510476,"CS2021","dioecious"
"Rumex acetosella","4","KM",301.177,19.5824019559579,"CS2021","dioecious"
"Rumex acetosella","4","KM",456.091,24.0979894845567,"CS2021","dioecious"
"Rumex acetosella","4","KM",292.625,19.3023760656072,"CS2021","dioecious"
"Rumex acetosella","4","KM",421.11,23.1554292701177,"CS2021","dioecious"
"Rumex acetosella","4","KM",346.344,20.9994970625907,"CS2021","dioecious"
"Rumex acetosella","4","KM",338.272,20.7533440022723,"CS2021","dioecious"
"Rumex acetosella","4","KM",359.318,21.3892002359871,"CS2021","dioecious"
"Rumex acetosella","4","KM",354.032,21.2312868781353,"CS2021","dioecious"
"Rumex acetosella","4","KM",400.641,22.5856583796497,"CS2021","dioecious"
"Rumex acetosella","4","KM",404.869,22.704519841595,"CS2021","dioecious"
"Rumex acetosella","4","KM",404.197,22.6856695793472,"CS2021","dioecious"
"Rumex acetosella","4","KM",409.386,22.8308222423317,"CS2021","dioecious"
"Rumex acetosella","4","KM",253.031,17.9490689241499,"CS2021","dioecious"
"Rumex acetosella","4","KM",412.653,22.9217389797022,"CS2021","dioecious"
"Rumex acetosella","4","KM",409.098,22.822790172809,"CS2021","dioecious"
"Rumex acetosella","4","KM",381.709,22.0455662975872,"CS2021","dioecious"
"Rumex acetosella","4","KM",432.931,23.4781785780273,"CS2021","dioecious"
"Rumex acetosella","4","KM",381.517,22.0400211294982,"CS2021","dioecious"
"Rumex acetosella","4","KM",396.028,22.4552557416382,"CS2021","dioecious"
"Rumex acetosella","4","KM",368.64,21.6648800082338,"CS2021","dioecious"
"Rumex acetosella","4","KM",430.816,23.4207593323663,"CS2021","dioecious"
"Rumex acetosella","4","KM",310.595,19.8862222756616,"CS2021","dioecious"
"Rumex acetosella","4","KM",359.51,21.3949140855423,"CS2021","dioecious"
"Rumex acetosella","4","KM",370.273,21.7128124835942,"CS2021","dioecious"
"Rumex acetosella","4","KM",330.104,20.501255246332,"CS2021","dioecious"
"Rumex acetosella","4","KM",212.381,16.4442052939751,"CS2021","dioecious"
"Rumex acetosella","4","KM",274.269,18.6871650256257,"CS2021","dioecious"
"Rumex acetosella","4","KM",397.566,22.4988166987106,"CS2021","dioecious"
"Rumex acetosella","4","KM",392.376,22.3514795842469,"CS2021","dioecious"
"Rumex acetosella","4","KM",431.201,23.4312220110123,"CS2021","dioecious"
"Rumex acetosella","4","KM",425.915,23.2871599963559,"CS2021","dioecious"
"Rumex acetosella","4","KM",513.462,25.5687333107999,"CS2021","dioecious"
"Rumex acetosella","4","KM",385.457,22.1535345982302,"CS2021","dioecious"
"Rumex acetosella","4","KM",493.57,25.0685628246801,"CS2021","dioecious"
"Rumex acetosella","4","KM",358.837,21.3748791461877,"CS2021","dioecious"
"Rumex acetosella","4","KM",277.729,18.8046681842502,"CS2021","dioecious"
"Rumex acetosella","4","KM",288.492,19.1655791130802,"CS2021","dioecious"
"Rumex acetosella","4","KM",427.357,23.3265477968641,"CS2021","dioecious"
"Rumex acetosella","4","KM",289.165,19.1879210169665,"CS2021","dioecious"
"Rumex acetosella","4","KM",309.058,19.8369571057851,"CS2021","dioecious"
"Rumex acetosella","4","KM",428.99,23.3710725533925,"CS2021","dioecious"
"Rumex acetosella","4","KM",445.616,23.8196539220599,"CS2021","dioecious"
"Rumex acetosella","4","KM",358.645,21.3691599395377,"CS2021","dioecious"
"Rumex acetosella","4","KM",410.731,22.8682957705339,"CS2021","dioecious"
"Rumex acetosella","4","KM",395.452,22.4389198591334,"CS2021","dioecious"
"Rumex acetosella","4","KM",361.72,21.4605733409339,"CS2021","dioecious"
"Rumex acetosella","4","KM",364.411,21.5402529171894,"CS2021","dioecious"
"Rumex acetosella","4","KM",417.074,23.0441990505392,"CS2021","dioecious"
"Rumex acetosella","4","KM",376.52,21.8952084571872,"CS2021","dioecious"
"Rumex acetosella","4","KM",430.24,23.4050973449558,"CS2021","dioecious"
"Rumex acetosella","4","KM",434.18,23.5120212983298,"CS2021","dioecious"
"Rumex acetosella","4","KM",391.511,22.3268288701913,"CS2021","dioecious"
"Rumex acetosella","4","KM",441.483,23.7089353183207,"CS2021","dioecious"
"Rumex acetosella","4","KM",450.997,23.9630385167851,"CS2021","dioecious"
"Rumex acetosella","4","KM",442.541,23.7373271740237,"CS2021","dioecious"
"Rumex acetosella","5","KM",185.473,15.367223499405,"CS2021","dioecious"
"Rumex acetosella","5","KM",152.895,13.9524893905096,"CS2021","dioecious"
"Rumex acetosella","5","KM",169.328,14.6831572092284,"CS2021","dioecious"
"Rumex acetosella","5","KM",160.295,14.2861447851869,"CS2021","dioecious"
"Rumex acetosella","5","KM",200.753,15.9877033473923,"CS2021","dioecious"
"Rumex acetosella","5","KM",169.232,14.6789943332171,"CS2021","dioecious"
"Rumex acetosella","5","KM",197.966,15.876338989611,"CS2021","dioecious"
"Rumex acetosella","5","KM",197.293,15.8493296230293,"CS2021","dioecious"
"Rumex acetosella","5","KM",184.512,15.3273603362802,"CS2021","dioecious"
"Rumex acetosella","5","KM",198.062,15.8801879935137,"CS2021","dioecious"
"Rumex acetosella","5","KM",198.927,15.9148271406111,"CS2021","dioecious"
"Rumex acetosella","5","KM",201.041,15.9991672068612,"CS2021","dioecious"
"Rumex acetosella","5","KM",145.784,13.6241680035763,"CS2021","dioecious"
"Rumex acetosella","5","KM",224.009,16.888372247691,"CS2021","dioecious"
"Rumex acetosella","5","KM",162.313,14.3757897252498,"CS2021","dioecious"
"Rumex acetosella","5","KM",196.428,15.8145470151136,"CS2021","dioecious"
"Rumex acetosella","5","KM",177.881,15.0494226951413,"CS2021","dioecious"
"Rumex acetosella","5","KM",221.414,16.7902668399877,"CS2021","dioecious"
"Rumex acetosella","5","KM",179.323,15.1102989672787,"CS2021","dioecious"
"Rumex acetosella","5","KM",106.191,11.627836449442,"CS2021","dioecious"
"Rumex acetosella","5","KM",157.124,14.1441327138488,"CS2021","dioecious"
"Rumex acetosella","5","KM",205.077,16.1589648837929,"CS2021","dioecious"
"Rumex acetosella","5","KM",201.137,16.0029866684128,"CS2021","dioecious"
"Rumex acetosella","5","KM",215.456,16.5628228074341,"CS2021","dioecious"
"Rumex acetosella","5","KM",175.19,14.9351543628499,"CS2021","dioecious"
"Rumex acetosella","5","KM",132.618,12.9944019463647,"CS2021","dioecious"
"Rumex acetosella","5","KM",176.92,15.0087154765005,"CS2021","dioecious"
"Rumex acetosella","5","KM",192.008,15.6356061125084,"CS2021","dioecious"
"Rumex acetosella","5","KM",210.747,16.3808245926236,"CS2021","dioecious"
"Rumex acetosella","5","KM",211.708,16.4181301473947,"CS2021","dioecious"
"Rumex acetosella","5","KM",202.675,16.0640538074671,"CS2021","dioecious"
"Rumex acetosella","5","KM",208.441,16.2909583494693,"CS2021","dioecious"
"Rumex acetosella","5","KM",157.508,14.1614057992893,"CS2021","dioecious"
"Rumex acetosella","5","KM",169.136,14.6748302763039,"CS2021","dioecious"
"Rumex acetosella","5","KM",203.54,16.0982973303202,"CS2021","dioecious"
"Rumex acetosella","5","KM",192.008,15.6356061125084,"CS2021","dioecious"
"Rumex acetosella","5","KM",181.341,15.195082503291,"CS2021","dioecious"
"Rumex acetosella","5","KM",189.221,15.5217157522721,"CS2021","dioecious"
"Rumex acetosella","5","KM",166.734,14.5702547078585,"CS2021","dioecious"
"Rumex acetosella","5","KM",209.69,16.3396940037296,"CS2021","dioecious"
"Rumex acetosella","5","KM",292.625,19.3023760656072,"CS2021","dioecious"
"Rumex acetosella","5","KM",224.394,16.9028788790934,"CS2021","dioecious"
"Rumex acetosella","5","KM",221.511,16.7939442893512,"CS2021","dioecious"
"Rumex acetosella","5","KM",180.956,15.1789438057164,"CS2021","dioecious"
"Rumex acetosella","5","KM",111.188,11.8982754422653,"CS2021","dioecious"
"Rumex acetosella","5","KM",214.111,16.5110445509299,"CS2021","dioecious"
"Rumex acetosella","5","KM",196.044,15.7990814070964,"CS2021","dioecious"
"Rumex acetosella","5","KM",167.695,14.6121834595095,"CS2021","dioecious"
"Rumex acetosella","5","KM",203.155,16.0830649974025,"CS2021","dioecious"
"Rumex acetosella","5","KM",185.569,15.3711999881909,"CS2021","dioecious"
"Rumex acetosella","5","KM",170.193,14.7206133648402,"CS2021","dioecious"
"Rumex acetosella","5","KM",126.948,12.7135838269561,"CS2021","dioecious"
"Rumex acetosella","5","KM",433.411,23.4911903556038,"CS2021","dioecious"
"Rumex acetosella","5","KM",259.47,18.1760134427886,"CS2021","dioecious"
"Rumex acetosella","5","KM",162.121,14.3672846506224,"CS2021","dioecious"
"Rumex acetosella","5","KM",246.208,17.7054161721817,"CS2021","dioecious"
"Rumex acetosella","5","KM",176.344,14.9842635547022,"CS2021","dioecious"
"Rumex acetosella","5","KM",206.807,16.2269790943368,"CS2021","dioecious"
"Rumex acetosella","5","KM",229.967,17.1114896599949,"CS2021","dioecious"
"Rumex acetosella","5","KM",366.525,21.6026416008333,"CS2021","dioecious"
"Rumex acetosella","5","KM",188.068,15.4743534501204,"CS2021","dioecious"
"Rumex acetosella","5","KM",204.789,16.1476144717035,"CS2021","dioecious"
"Rumex acetosella","5","KM",194.506,15.7369860801952,"CS2021","dioecious"
"Rumex acetosella","5","KM",225.739,16.9534604605954,"CS2021","dioecious"
"Rumex acetosella","5","KM",209.306,16.3247259134828,"CS2021","dioecious"
"Rumex acetosella","5","KM",125.795,12.6557168319286,"CS2021","dioecious"
"Rumex acetosella","5","KM",202.387,16.0526362863025,"CS2021","dioecious"
"Rumex acetosella","5","KM",185.473,15.367223499405,"CS2021","dioecious"
"Rumex acetosella","5","KM",217.186,16.6291853006349,"CS2021","dioecious"
"Rumex acetosella","5","KM",207.48,16.2533609060296,"CS2021","dioecious"
"Rumex acetosella","5","KM",213.15,16.4739494038406,"CS2021","dioecious"
"Rumex acetosella","5","KM",185.761,15.3791498812369,"CS2021","dioecious"
"Rumex acetosella","5","KM",228.814,17.0685392810583,"CS2021","dioecious"
"Rumex acetosella","5","KM",209.018,16.3134908330944,"CS2021","dioecious"
"Rumex acetosella","5","KM",220.646,16.7611220563432,"CS2021","dioecious"
"Rumex acetosella","5","KM",170.77,14.7455456682492,"CS2021","dioecious"
"Rumex acetosella","5","KM",258.701,18.1490590241624,"CS2021","dioecious"
"Rumex acetosella","5","KM",178.362,15.0697561917256,"CS2021","dioecious"
"Rumex acetosella","5","KM",231.793,17.1792902587039,"CS2021","dioecious"
"Rumex acetosella","5","KM",268.696,18.4963340344015,"CS2021","dioecious"
"Rumex acetosella","5","KM",95.908,11.0505139363045,"CS2021","dioecious"
"Rumex acetosella","5","KM",182.494,15.2433125493411,"CS2021","dioecious"
"Rumex acetosella","5","KM",216.225,16.5923542802208,"CS2021","dioecious"
"Rumex acetosella","5","KM",220.453,16.7537899400554,"CS2021","dioecious"
"Rumex acetosella","5","KM",187.972,15.4704034757649,"CS2021","dioecious"
"Rumex acetosella","5","KM",222.087,16.8157649475603,"CS2021","dioecious"
"Rumex acetosella","5","KM",250.148,17.8465213875537,"CS2021","dioecious"
"Rumex acetosella","5","KM",187.683,15.4585063144707,"CS2021","dioecious"
"Rumex acetosella","5","KM",186.146,15.3950787037375,"CS2021","dioecious"
"Rumex acetosella","5","KM",212.381,16.4442052939751,"CS2021","dioecious"
"Rumex acetosella","5","KM",158.373,14.2002382521682,"CS2021","dioecious"
"Rumex acetosella","5","KM",198.639,15.9033024849133,"CS2021","dioecious"
"Rumex acetosella","5","KM",229.102,17.0792776831433,"CS2021","dioecious"
"Rumex acetosella","5","KM",200.176,15.9647110561672,"CS2021","dioecious"
"Rumex acetosella","5","KM",183.263,15.2753952055847,"CS2021","dioecious"
"Rumex acetosella","5","KM",204.597,16.1400430957969,"CS2021","dioecious"
"Rumex acetosella","5","KM",117.338,12.2229039798296,"CS2021","dioecious"
"Rumex acetosella","5","KM",216.706,16.6107991614304,"CS2021","dioecious"
"Rumex acetosella","5","KM",178.65,15.0819178046738,"CS2021","dioecious"
"Rumex acetosella","5","KM",182.11,15.2272667767962,"CS2021","dioecious"
