"Species","Date","Site","Plant","Flower","Flw_pollen","Stigmas_per_flw","Flower_height","Infl_max","Infl_min","D1","D2","D3","D4","D5","Stigma_length","source"
"Carex stipata","4146",NA,"N17","2",1,NA,NA,46,NA,50,170,255,170,170,1.8,"JF2004"
"Carex stipata","4147",NA,"N17","2",1,NA,NA,46,NA,50,170,255,170,170,1.7,"JF2004"
"Carex stipata","4148",NA,"N17","2",2,NA,NA,46,NA,50,170,255,170,170,1.9,"JF2004"
"Carex stipata","4149",NA,"N17","2",3,NA,NA,46,NA,50,170,255,170,170,2.4,"JF2004"
"Carex stipata","4149",NA,"N17","3",5,NA,NA,46,NA,50,170,255,170,170,2,"JF2004"
"Carex stipata","4150",NA,"N17","1",9,NA,NA,46,NA,50,170,255,170,170,2,"JF2004"
"Carex stipata","4148",NA,"N17","2",10,NA,NA,46,NA,50,170,255,170,170,1.6,"JF2004"
"Carex stipata","4146",NA,"N18","3",0,NA,NA,41,NA,70,170,150,255,85,1.3,"JF2004"
"Carex stipata","4147",NA,"N18","2",0,NA,NA,41,NA,70,170,150,255,85,1.5,"JF2004"
"Carex stipata","4146",NA,"N18","1",0,NA,NA,41,NA,70,170,150,255,85,1.7,"JF2004"
"Carex stipata","4149",NA,"N18","1",0,NA,NA,41,NA,70,170,150,255,85,1.3,"JF2004"
"Carex stipata","4147",NA,"N18","3",1,NA,NA,41,NA,70,170,150,255,85,1,"JF2004"
"Carex stipata","4149",NA,"N18","1",1,NA,NA,41,NA,70,170,150,255,85,1.8,"JF2004"
"Carex stipata","4148",NA,"N18","2",3,NA,NA,41,NA,70,170,150,255,85,2,"JF2004"
"Carex stipata","4149",NA,"N18","2",3,NA,NA,41,NA,70,170,150,255,85,1.5,"JF2004"
"Carex stipata","4148",NA,"N18","3",5,NA,NA,41,NA,70,170,150,255,85,1.5,"JF2004"
"Carex stipata","4146",NA,"N18","1",7,NA,NA,41,NA,70,170,150,255,85,1.4,"JF2004"
"Carex stipata","4150",NA,"N18","2",9,NA,NA,41,NA,70,170,150,255,85,2.1,"JF2004"
"Carex stipata","4148",NA,"N18","2",11,NA,NA,41,NA,70,170,150,255,85,2,"JF2004"
"Carex stipata","4149",NA,"N19","3",0,NA,NA,30,NA,85,255,297.5,50,170,0.9,"JF2004"
"Carex stipata","4147",NA,"N19","3",0,NA,NA,30,NA,85,255,297.5,50,170,2,"JF2004"
"Carex stipata","4149",NA,"N19","2",0,NA,NA,30,NA,85,255,297.5,50,170,1.8,"JF2004"
"Carex stipata","4148",NA,"N19","2",1,NA,NA,30,NA,85,255,297.5,50,170,1.1,"JF2004"
"Carex stipata","4147",NA,"N19","2",1,NA,NA,30,NA,85,255,297.5,50,170,1.2,"JF2004"
"Carex stipata","4146",NA,"N19","1",1,NA,NA,30,NA,85,255,297.5,50,170,1.8,"JF2004"
"Carex stipata","4148",NA,"N19","3",3,NA,NA,30,NA,85,255,297.5,50,170,1.2,"JF2004"
"Carex stipata","4148",NA,"N19","2",5,NA,NA,30,NA,85,255,297.5,50,170,2.1,"JF2004"
"Carex stipata","4150",NA,"N19","3",9,NA,NA,30,NA,85,255,297.5,50,170,2.5,"JF2004"
"Carex stipata","4147",NA,"N2","3",0,NA,NA,38,NA,135,85,340,425,425,1,"JF2004"
"Carex stipata","4146",NA,"N2","2",0,NA,NA,38,NA,135,85,340,425,425,1.1,"JF2004"
"Carex stipata","4147",NA,"N2","2",0,NA,NA,38,NA,135,85,340,425,425,1.5,"JF2004"
"Carex stipata","4150",NA,"N2","1",0,NA,NA,38,NA,135,85,340,425,425,2,"JF2004"
"Carex stipata","4148",NA,"N2","3",1,NA,NA,38,NA,135,85,340,425,425,1.7,"JF2004"
"Carex stipata","4149",NA,"N2","2",1,NA,NA,38,NA,135,85,340,425,425,1.8,"JF2004"
"Carex stipata","4149",NA,"N2","1",2,NA,NA,38,NA,135,85,340,425,425,1.7,"JF2004"
"Carex stipata","4148",NA,"N2","1",3,NA,NA,38,NA,135,85,340,425,425,1.7,"JF2004"
"Carex stipata","4148",NA,"N2","2",6,NA,NA,38,NA,135,85,340,425,425,1.5,"JF2004"
"Carex stipata","4150",NA,"N20","3",0,NA,NA,37,NA,80,100,85,170,255,1.2,"JF2004"
"Carex stipata","4149",NA,"N20","3",0,NA,NA,37,NA,80,100,85,170,255,1.6,"JF2004"
"Carex stipata","4147",NA,"N20","3",0,NA,NA,37,NA,80,100,85,170,255,1,"JF2004"
"Carex stipata","4147",NA,"N20","2",0,NA,NA,37,NA,80,100,85,170,255,1.3,"JF2004"
"Carex stipata","4146",NA,"N20","1",0,NA,NA,37,NA,80,100,85,170,255,1.7,"JF2004"
"Carex stipata","4146",NA,"N20","2",1,NA,NA,37,NA,80,100,85,170,255,1.2,"JF2004"
"Carex stipata","4149",NA,"N20","2",1,NA,NA,37,NA,80,100,85,170,255,1.7,"JF2004"
"Carex stipata","4148",NA,"N20","3",2,NA,NA,37,NA,80,100,85,170,255,1.7,"JF2004"
"Carex stipata","4148",NA,"N20","2",3,NA,NA,37,NA,80,100,85,170,255,1.3,"JF2004"
"Carex stipata","4148",NA,"N20","2",5,NA,NA,37,NA,80,100,85,170,255,1.6,"JF2004"
"Carex stipata","4150",NA,"N20","1",6,NA,NA,37,NA,80,100,85,170,255,1.9,"JF2004"
"Carex stipata","4149",NA,"N20","2",16,NA,NA,37,NA,80,100,85,170,255,1.7,"JF2004"
"Carex stipata","4146",NA,"N21","3",0,NA,NA,48,NA,60,90,85,170,255,1.9,"JF2004"
"Carex stipata","4148",NA,"N21","2",0,NA,NA,48,NA,60,90,85,170,255,1.3,"JF2004"
"Carex stipata","4150",NA,"N21","2",1,NA,NA,48,NA,60,90,85,170,255,2.1,"JF2004"
"Carex stipata","4147",NA,"N21","3",2,NA,NA,48,NA,60,90,85,170,255,1.5,"JF2004"
"Carex stipata","4148",NA,"N21","2",2,NA,NA,48,NA,60,90,85,170,255,2.3,"JF2004"
"Carex stipata","4146",NA,"N21","2",2,NA,NA,48,NA,60,90,85,170,255,1.6,"JF2004"
"Carex stipata","4149",NA,"N21","2",2,NA,NA,48,NA,60,90,85,170,255,1.7,"JF2004"
"Carex stipata","4148",NA,"N21","1",2,NA,NA,48,NA,60,90,85,170,255,1.5,"JF2004"
"Carex stipata","4149",NA,"N21","1",4,NA,NA,48,NA,60,90,85,170,255,2.3,"JF2004"
"Carex stipata","4148",NA,"N21","1",22,NA,NA,48,NA,60,90,85,170,255,1.7,"JF2004"
"Carex stipata","4147",NA,"N21","3",40,NA,NA,48,NA,60,90,85,170,255,2.1,"JF2004"
"Carex stipata","4148",NA,"N22","3",0,NA,NA,37,NA,60,80,50,100,85,1.9,"JF2004"
"Carex stipata","4149",NA,"N22","2",0,NA,NA,37,NA,60,80,50,100,85,2.2,"JF2004"
"Carex stipata","4148",NA,"N22","3",1,NA,NA,37,NA,60,80,50,100,85,1.5,"JF2004"
"Carex stipata","4146",NA,"N22","3",1,NA,NA,37,NA,60,80,50,100,85,1.7,"JF2004"
"Carex stipata","4146",NA,"N22","2",1,NA,NA,37,NA,60,80,50,100,85,1.2,"JF2004"
"Carex stipata","4146",NA,"N22","2",1,NA,NA,37,NA,60,80,50,100,85,1.7,"JF2004"
"Carex stipata","4148",NA,"N22","2",2,NA,NA,37,NA,60,80,50,100,85,1.2,"JF2004"
"Carex stipata","4147",NA,"N22","2",2,NA,NA,37,NA,60,80,50,100,85,1.2,"JF2004"
"Carex stipata","4148",NA,"N22","2",5,NA,NA,37,NA,60,80,50,100,85,1.8,"JF2004"
"Carex stipata","4149",NA,"N22","1",7,NA,NA,37,NA,60,80,50,100,85,1.8,"JF2004"
"Carex stipata","4147",NA,"N22","3",8,NA,NA,37,NA,60,80,50,100,85,1.5,"JF2004"
"Carex stipata","4149",NA,"N22","3",14,NA,NA,37,NA,60,80,50,100,85,1.7,"JF2004"
"Carex stipata","4147",NA,"N23","3",0,NA,NA,36,NA,55,90,100,85,85,1.7,"JF2004"
"Carex stipata","4146",NA,"N23","2",0,NA,NA,36,NA,55,90,100,85,85,1.6,"JF2004"
"Carex stipata","4146",NA,"N23","3",1,NA,NA,36,NA,55,90,100,85,85,1.9,"JF2004"
"Carex stipata","4148",NA,"N23","2",1,NA,NA,36,NA,55,90,100,85,85,1.6,"JF2004"
"Carex stipata","4149",NA,"N23","1",1,NA,NA,36,NA,55,90,100,85,85,1.4,"JF2004"
"Carex stipata","4147",NA,"N23","2",3,NA,NA,36,NA,55,90,100,85,85,1.5,"JF2004"
"Carex stipata","4149",NA,"N23","1",3,NA,NA,36,NA,55,90,100,85,85,1.7,"JF2004"
"Carex stipata","4148",NA,"N23","3",4,NA,NA,36,NA,55,90,100,85,85,1.5,"JF2004"
"Carex stipata","4148",NA,"N23","3",7,NA,NA,36,NA,55,90,100,85,85,1.8,"JF2004"
"Carex stipata","4148",NA,"N23","1",26,NA,NA,36,NA,55,90,100,85,85,2.2,"JF2004"
"Carex stipata","4146",NA,"N24","3",0,NA,NA,32,NA,60,170,170,340,340,1.6,"JF2004"
"Carex stipata","4148",NA,"N24","2",0,NA,NA,32,NA,60,170,170,340,340,1.8,"JF2004"
"Carex stipata","4149",NA,"N24","2",0,NA,NA,32,NA,60,170,170,340,340,1.5,"JF2004"
"Carex stipata","4147",NA,"N24","2",0,NA,NA,32,NA,60,170,170,340,340,1.9,"JF2004"
"Carex stipata","4147",NA,"N24","2",0,NA,NA,32,NA,60,170,170,340,340,1.5,"JF2004"
"Carex stipata","4146",NA,"N24","1",0,NA,NA,32,NA,60,170,170,340,340,2.1,"JF2004"
"Carex stipata","4148",NA,"N24","3",1,NA,NA,32,NA,60,170,170,340,340,1.2,"JF2004"
"Carex stipata","4150",NA,"N24","3",1,NA,NA,32,NA,60,170,170,340,340,1.8,"JF2004"
"Carex stipata","4149",NA,"N24","1",3,NA,NA,32,NA,60,170,170,340,340,1.7,"JF2004"
"Carex stipata","4148",NA,"N25","3",0,NA,NA,42,NA,170,212.5,212.5,255,340,1.3,"JF2004"
"Carex stipata","4146",NA,"N25","2",0,NA,NA,42,NA,170,212.5,212.5,255,340,2.2,"JF2004"
"Carex stipata","4147",NA,"N25","2",0,NA,NA,42,NA,170,212.5,212.5,255,340,1.4,"JF2004"
"Carex stipata","4146",NA,"N25","1",0,NA,NA,42,NA,170,212.5,212.5,255,340,1.5,"JF2004"
"Carex stipata","4148",NA,"N25","2",1,NA,NA,42,NA,170,212.5,212.5,255,340,2,"JF2004"
"Carex stipata","4149",NA,"N25","2",1,NA,NA,42,NA,170,212.5,212.5,255,340,1.6,"JF2004"
"Carex stipata","4148",NA,"N25","1",1,NA,NA,42,NA,170,212.5,212.5,255,340,2,"JF2004"
"Carex stipata","4147",NA,"N25","1",1,NA,NA,42,NA,170,212.5,212.5,255,340,1.6,"JF2004"
"Carex stipata","4150",NA,"N25","2",3,NA,NA,42,NA,170,212.5,212.5,255,340,1.5,"JF2004"
"Carex stipata","4149",NA,"N25","1",3,NA,NA,42,NA,170,212.5,212.5,255,340,2.7,"JF2004"
"Carex stipata","4149",NA,"N25","2",10,NA,NA,42,NA,170,212.5,212.5,255,340,2.1,"JF2004"
"Carex stipata","4146",NA,"N26","3",0,NA,NA,35,NA,85,340,70,255,340,1.2,"JF2004"
"Carex stipata","4146",NA,"N26","1",0,NA,NA,35,NA,85,340,70,255,340,1.3,"JF2004"
"Carex stipata","4147",NA,"N26","3",1,NA,NA,35,NA,85,340,70,255,340,1.6,"JF2004"
"Carex stipata","4147",NA,"N26","2",1,NA,NA,35,NA,85,340,70,255,340,1.3,"JF2004"
"Carex stipata","4148",NA,"N26","3",2,NA,NA,35,NA,85,340,70,255,340,1.2,"JF2004"
"Carex stipata","4148",NA,"N26","2",2,NA,NA,35,NA,85,340,70,255,340,1.4,"JF2004"
"Carex stipata","4150",NA,"N26","1",2,NA,NA,35,NA,85,340,70,255,340,1.6,"JF2004"
"Carex stipata","4148",NA,"N26","2",3,NA,NA,35,NA,85,340,70,255,340,1.2,"JF2004"
"Carex stipata","4149",NA,"N26","1",9,NA,NA,35,NA,85,340,70,255,340,1.5,"JF2004"
"Carex stipata","4149",NA,"N26","1",11,NA,NA,35,NA,85,340,70,255,340,2.2,"JF2004"
"Carex stipata","4148",NA,"N27","3",0,NA,NA,38,NA,170,255,212.5,340,595,1.7,"JF2004"
"Carex stipata","4147",NA,"N27","2",0,NA,NA,38,NA,170,255,212.5,340,595,1.9,"JF2004"
"Carex stipata","4146",NA,"N27","1",0,NA,NA,38,NA,170,255,212.5,340,595,2,"JF2004"
"Carex stipata","4146",NA,"N27","1",0,NA,NA,38,NA,170,255,212.5,340,595,1.5,"JF2004"
"Carex stipata","4149",NA,"N27","3",1,NA,NA,38,NA,170,255,212.5,340,595,1.8,"JF2004"
"Carex stipata","4148",NA,"N27","3",2,NA,NA,38,NA,170,255,212.5,340,595,1.7,"JF2004"
"Carex stipata","4148",NA,"N27","2",2,NA,NA,38,NA,170,255,212.5,340,595,1.3,"JF2004"
"Carex stipata","4149",NA,"N27","2",2,NA,NA,38,NA,170,255,212.5,340,595,1.9,"JF2004"
"Carex stipata","4147",NA,"N27","2",4,NA,NA,38,NA,170,255,212.5,340,595,2.1,"JF2004"
"Carex stipata","4150",NA,"N27","3",7,NA,NA,38,NA,170,255,212.5,340,595,1.7,"JF2004"
"Carex stipata","4149",NA,"N27","3",14,NA,NA,38,NA,170,255,212.5,340,595,2,"JF2004"
"Carex stipata","4148",NA,"N28","3",0,NA,NA,40,NA,125,170,170,340,170,NA,"JF2004"
"Carex stipata","4147",NA,"N28","3",0,NA,NA,40,NA,125,170,170,340,170,1.4,"JF2004"
"Carex stipata","4148",NA,"N28","2",0,NA,NA,40,NA,125,170,170,340,170,1.9,"JF2004"
"Carex stipata","4146",NA,"N28","2",0,NA,NA,40,NA,125,170,170,340,170,1.8,"JF2004"
"Carex stipata","4147",NA,"N28","2",0,NA,NA,40,NA,125,170,170,340,170,1.6,"JF2004"
"Carex stipata","4146",NA,"N28","1",0,NA,NA,40,NA,125,170,170,340,170,1.7,"JF2004"
"Carex stipata","4150",NA,"N28","3",2,NA,NA,40,NA,125,170,170,340,170,1.7,"JF2004"
"Carex stipata","4149",NA,"N28","3",2,NA,NA,40,NA,125,170,170,340,170,1.6,"JF2004"
"Carex stipata","4149",NA,"N28","1",2,NA,NA,40,NA,125,170,170,340,170,2.2,"JF2004"
"Carex stipata","4148",NA,"N28","2",3,NA,NA,40,NA,125,170,170,340,170,1.7,"JF2004"
"Carex stipata","4150",NA,"N28","2",3,NA,NA,40,NA,125,170,170,340,170,1.8,"JF2004"
"Carex stipata","4149",NA,"N28","2",3,NA,NA,40,NA,125,170,170,340,170,1.2,"JF2004"
"Carex stipata","4148",NA,"N29","3",0,NA,NA,39,NA,120,120,255,425,170,1.1,"JF2004"
"Carex stipata","4146",NA,"N29","3",0,NA,NA,39,NA,120,120,255,425,170,1.8,"JF2004"
"Carex stipata","4146",NA,"N29","2",0,NA,NA,39,NA,120,120,255,425,170,1.4,"JF2004"
"Carex stipata","4148",NA,"N29","3",1,NA,NA,39,NA,120,120,255,425,170,1.7,"JF2004"
"Carex stipata","4148",NA,"N29","2",2,NA,NA,39,NA,120,120,255,425,170,1.7,"JF2004"
"Carex stipata","4150",NA,"N29","1",2,NA,NA,39,NA,120,120,255,425,170,1.6,"JF2004"
"Carex stipata","4149",NA,"N29","1",2,NA,NA,39,NA,120,120,255,425,170,1.6,"JF2004"
"Carex stipata","4147",NA,"N29","2",4,NA,NA,39,NA,120,120,255,425,170,1.45,"JF2004"
"Carex stipata","4147",NA,"N29","2",9,NA,NA,39,NA,120,120,255,425,170,1.45,"JF2004"
"Carex stipata","4149",NA,"N29","2",22,NA,NA,39,NA,120,120,255,425,170,1.9,"JF2004"
"Carex stipata","4150",NA,"N29","2",58,NA,NA,39,NA,120,120,255,425,170,2.2,"JF2004"
"Carex stipata","4148",NA,"N3","3",0,NA,NA,27,NA,170,170,425,255,510,1.2,"JF2004"
"Carex stipata","4146",NA,"N3","3",0,NA,NA,27,NA,170,170,425,255,510,1.6,"JF2004"
"Carex stipata","4149",NA,"N3","3",0,NA,NA,27,NA,170,170,425,255,510,1.9,"JF2004"
"Carex stipata","4148",NA,"N3","2",0,NA,NA,27,NA,170,170,425,255,510,1.8,"JF2004"
"Carex stipata","4148",NA,"N3","1",0,NA,NA,27,NA,170,170,425,255,510,1.6,"JF2004"
"Carex stipata","4146",NA,"N3","1",0,NA,NA,27,NA,170,170,425,255,510,1.4,"JF2004"
"Carex stipata","4149",NA,"N3","1",0,NA,NA,27,NA,170,170,425,255,510,1.5,"JF2004"
"Carex stipata","4147",NA,"N3","1",0,NA,NA,27,NA,170,170,425,255,510,1.1,"JF2004"
"Carex stipata","4147",NA,"N3","2",1,NA,NA,27,NA,170,170,425,255,510,1.7,"JF2004"
"Carex stipata","4150",NA,"N3","2",5,NA,NA,27,NA,170,170,425,255,510,1.4,"JF2004"
"Carex stipata","4148",NA,"N3","1",21,NA,NA,27,NA,170,170,425,255,510,1.7,"JF2004"
"Carex stipata","4149",NA,"N30","3",0,NA,NA,37,NA,140,255,212.5,297.5,425,1.4,"JF2004"
"Carex stipata","4147",NA,"N30","3",0,NA,NA,37,NA,140,255,212.5,297.5,425,1.9,"JF2004"
"Carex stipata","4149",NA,"N30","2",0,NA,NA,37,NA,140,255,212.5,297.5,425,1.8,"JF2004"
"Carex stipata","4146",NA,"N30","1",0,NA,NA,37,NA,140,255,212.5,297.5,425,1.3,"JF2004"
"Carex stipata","4147",NA,"N30","3",1,NA,NA,37,NA,140,255,212.5,297.5,425,1.5,"JF2004"
"Carex stipata","4148",NA,"N30","2",1,NA,NA,37,NA,140,255,212.5,297.5,425,1.6,"JF2004"
"Carex stipata","4148",NA,"N30","3",2,NA,NA,37,NA,140,255,212.5,297.5,425,1.5,"JF2004"
"Carex stipata","4148",NA,"N30","2",2,NA,NA,37,NA,140,255,212.5,297.5,425,1.3,"JF2004"
"Carex stipata","4146",NA,"N30","2",2,NA,NA,37,NA,140,255,212.5,297.5,425,1.8,"JF2004"
"Carex stipata","4148",NA,"N30","3",4,NA,NA,37,NA,140,255,212.5,297.5,425,1.4,"JF2004"
"Carex stipata","4148",NA,"N4","3",0,NA,NA,38,NA,170,255,340,255,425,1.8,"JF2004"
"Carex stipata","4147",NA,"N4","3",0,NA,NA,38,NA,170,255,340,255,425,1.8,"JF2004"
"Carex stipata","4146",NA,"N4","2",0,NA,NA,38,NA,170,255,340,255,425,2,"JF2004"
"Carex stipata","4149",NA,"N4","2",0,NA,NA,38,NA,170,255,340,255,425,1.75,"JF2004"
"Carex stipata","4146",NA,"N4","1",0,NA,NA,38,NA,170,255,340,255,425,1.4,"JF2004"
"Carex stipata","4149",NA,"N4","3",1,NA,NA,38,NA,170,255,340,255,425,1.6,"JF2004"
"Carex stipata","4150",NA,"N4","2",1,NA,NA,38,NA,170,255,340,255,425,1.7,"JF2004"
"Carex stipata","4148",NA,"N4","3",2,NA,NA,38,NA,170,255,340,255,425,1.8,"JF2004"
"Carex stipata","4148",NA,"N4","1",2,NA,NA,38,NA,170,255,340,255,425,1.8,"JF2004"
"Carex stipata","4150",NA,"N4","3",4,NA,NA,38,NA,170,255,340,255,425,2,"JF2004"
"Carex stipata","4147",NA,"N4","2",49,NA,NA,38,NA,170,255,340,255,425,2.3,"JF2004"
"Carex stipata","4148",NA,"N4","2",56,NA,NA,38,NA,170,255,340,255,425,1.8,"JF2004"
"Carex stipata","4147",NA,"N5","3",0,NA,NA,40,NA,66,170,139,170,425,1.7,"JF2004"
"Carex stipata","4148",NA,"N5","2",0,NA,NA,40,NA,66,170,139,170,425,2.1,"JF2004"
"Carex stipata","4149",NA,"N5","2",0,NA,NA,40,NA,66,170,139,170,425,1.6,"JF2004"
"Carex stipata","4146",NA,"N5","1",0,NA,NA,40,NA,66,170,139,170,425,1.4,"JF2004"
"Carex stipata","4148",NA,"N5","2",1,NA,NA,40,NA,66,170,139,170,425,1.8,"JF2004"
"Carex stipata","4146",NA,"N5","2",1,NA,NA,40,NA,66,170,139,170,425,1.5,"JF2004"
"Carex stipata","4148",NA,"N5","2",7,NA,NA,40,NA,66,170,139,170,425,1.4,"JF2004"
"Carex stipata","4149",NA,"N5","1",9,NA,NA,40,NA,66,170,139,170,425,1.9,"JF2004"
"Carex stipata","4147",NA,"N5","1",11,NA,NA,40,NA,66,170,139,170,425,2.2,"JF2004"
"Carex stipata","4148",NA,"N5","1",29,NA,NA,40,NA,66,170,139,170,425,2.6,"JF2004"
"Carex stipata","4148",NA,"N6","3",1,NA,NA,44,NA,3,30,78,170,340,1.5,"JF2004"
"Carex stipata","4150",NA,"N6","2",1,NA,NA,44,NA,3,30,78,170,340,2,"JF2004"
"Carex stipata","4146",NA,"N6","1",1,NA,NA,44,NA,3,30,78,170,340,1.9,"JF2004"
"Carex stipata","4149",NA,"N6","3",4,NA,NA,44,NA,3,30,78,170,340,2,"JF2004"
"Carex stipata","4149",NA,"N6","2",4,NA,NA,44,NA,3,30,78,170,340,2,"JF2004"
"Carex stipata","4147",NA,"N6","1",5,NA,NA,44,NA,3,30,78,170,340,2.25,"JF2004"
"Carex stipata","4148",NA,"N6","2",8,NA,NA,44,NA,3,30,78,170,340,1.85,"JF2004"
"Carex stipata","4148",NA,"N6","1",50,NA,NA,44,NA,3,30,78,170,340,1.5,"JF2004"
"Carex stipata","4147",NA,"N6","2",51,NA,NA,44,NA,3,30,78,170,340,2.3,"JF2004"
"Carex stipata","4147",NA,"N7","3",0,NA,NA,47,NA,49,172,170,382.5,255,2.25,"JF2004"
"Carex stipata","4146",NA,"N7","2",0,NA,NA,47,NA,49,172,170,382.5,255,2.1,"JF2004"
"Carex stipata","4150",NA,"N7","1",0,NA,NA,47,NA,49,172,170,382.5,255,1.9,"JF2004"
"Carex stipata","4146",NA,"N7","2",1,NA,NA,47,NA,49,172,170,382.5,255,1.3,"JF2004"
"Carex stipata","4149",NA,"N7","2",1,NA,NA,47,NA,49,172,170,382.5,255,1.4,"JF2004"
"Carex stipata","4148",NA,"N7","1",2,NA,NA,47,NA,49,172,170,382.5,255,1.9,"JF2004"
"Carex stipata","4149",NA,"N7","1",3,NA,NA,47,NA,49,172,170,382.5,255,1.9,"JF2004"
"Carex stipata","4147",NA,"N7","2",5,NA,NA,47,NA,49,172,170,382.5,255,2.2,"JF2004"
"Carex stipata","4148",NA,"N7","2",7,NA,NA,47,NA,49,172,170,382.5,255,2.1,"JF2004"
"Carex stipata","4150",NA,"N7","2",7,NA,NA,47,NA,49,172,170,382.5,255,1.8,"JF2004"
"Carex stipata","4148",NA,"N7","3",12,NA,NA,47,NA,49,172,170,382.5,255,2.1,"JF2004"
"Carex stipata","4147",NA,"N7","1",13,NA,NA,47,NA,49,172,170,382.5,255,2.2,"JF2004"
"Carex stipata","4149",NA,"N8","3",0,NA,NA,24,NA,196,212.5,255,255,255,1.9,"JF2004"
"Carex stipata","4146",NA,"N8","2",0,NA,NA,24,NA,196,212.5,255,255,255,1.8,"JF2004"
"Carex stipata","4146",NA,"N8","2",0,NA,NA,24,NA,196,212.5,255,255,255,2.1,"JF2004"
"Carex stipata","4147",NA,"N8","2",0,NA,NA,24,NA,196,212.5,255,255,255,2,"JF2004"
"Carex stipata","4147",NA,"N8","1",0,NA,NA,24,NA,196,212.5,255,255,255,1.6,"JF2004"
"Carex stipata","4148",NA,"N8","3",1,NA,NA,24,NA,196,212.5,255,255,255,1.7,"JF2004"
"Carex stipata","4148",NA,"N8","2",1,NA,NA,24,NA,196,212.5,255,255,255,1.5,"JF2004"
"Carex stipata","4149",NA,"N8","2",3,NA,NA,24,NA,196,212.5,255,255,255,2.3,"JF2004"
"Carex stipata","4148",NA,"N8","1",3,NA,NA,24,NA,196,212.5,255,255,255,1.9,"JF2004"
"Carex stipata","4148",NA,"N8","2",8,NA,NA,24,NA,196,212.5,255,255,255,1.4,"JF2004"
"Carex stipata","4146",NA,"N9","3",0,NA,NA,37,NA,382.5,72,125,85,170,1.8,"JF2004"
"Carex stipata","4148",NA,"N9","2",0,NA,NA,37,NA,382.5,72,125,85,170,1.8,"JF2004"
"Carex stipata","4147",NA,"N9","2",0,NA,NA,37,NA,382.5,72,125,85,170,1.6,"JF2004"
"Carex stipata","4146",NA,"N9","1",0,NA,NA,37,NA,382.5,72,125,85,170,1.6,"JF2004"
"Carex stipata","4149",NA,"N9","1",0,NA,NA,37,NA,382.5,72,125,85,170,2,"JF2004"
"Carex stipata","4148",NA,"N9","3",1,NA,NA,37,NA,382.5,72,125,85,170,1.4,"JF2004"
"Carex stipata","4149",NA,"N9","2",1,NA,NA,37,NA,382.5,72,125,85,170,1.6,"JF2004"
"Carex stipata","4147",NA,"N9","1",1,NA,NA,37,NA,382.5,72,125,85,170,1.7,"JF2004"
"Carex stipata","4148",NA,"N9","1",10,NA,NA,37,NA,382.5,72,125,85,170,1.2,"JF2004"
"Rumex crispus","4163",NA,"N1","1",0,NA,NA,98,NA,247,256,342,361,248,0.875,"JF2004"
"Rumex crispus","4164",NA,"N1","1",1,NA,NA,98,NA,247,256,342,361,248,0.95,"JF2004"
"Rumex crispus","4164",NA,"N1","1",3,NA,NA,98,NA,247,256,342,361,248,0.8,"JF2004"
"Rumex crispus","4170",NA,"N1","1",4,NA,NA,98,NA,247,256,342,361,248,0.75,"JF2004"
"Rumex crispus","4166",NA,"N1","1",4,NA,NA,98,NA,247,256,342,361,248,1.275,"JF2004"
"Rumex crispus","4171",NA,"N1","3",5,NA,NA,98,NA,247,256,342,361,248,1.3,"JF2004"
"Rumex crispus","4169",NA,"N1","3",7,NA,NA,98,NA,247,256,342,361,248,1.15,"JF2004"
"Rumex crispus","4171",NA,"N1","2",8,NA,NA,98,NA,247,256,342,361,248,1.475,"JF2004"
"Rumex crispus","4164",NA,"N1","2",13,NA,NA,98,NA,247,256,342,361,248,1.025,"JF2004"
"Rumex crispus","4170",NA,"N1","2",14,NA,NA,98,NA,247,256,342,361,248,1.125,"JF2004"
"Rumex crispus","4166",NA,"N1","2",15,NA,NA,98,NA,247,256,342,361,248,1.25,"JF2004"
"Rumex crispus","4167",NA,"N1","2",26,NA,NA,98,NA,247,256,342,361,248,1.475,"JF2004"
"Rumex crispus","4169",NA,"N1","1",27,NA,NA,98,NA,247,256,342,361,248,1.25,"JF2004"
"Rumex crispus","4169",NA,"N1","2",28,NA,NA,98,NA,247,256,342,361,248,1.275,"JF2004"
"Rumex crispus","4167",NA,"N1","1",36,NA,NA,98,NA,247,256,342,361,248,1.125,"JF2004"
"Rumex crispus","4163",NA,"N10","3",1,NA,NA,102,NA,26,57,65,121,52,0.925,"JF2004"
"Rumex crispus","4166",NA,"N10","2",3,NA,NA,102,NA,26,57,65,121,52,0.85,"JF2004"
"Rumex crispus","4170",NA,"N10","3",6,NA,NA,102,NA,26,57,65,121,52,0.975,"JF2004"
"Rumex crispus","4167",NA,"N10","1",6,NA,NA,102,NA,26,57,65,121,52,0.8,"JF2004"
"Rumex crispus","4167",NA,"N10","2",8,NA,NA,102,NA,26,57,65,121,52,0.875,"JF2004"
"Rumex crispus","4170",NA,"N10","1",15,NA,NA,102,NA,26,57,65,121,52,0.475,"JF2004"
"Rumex crispus","4169",NA,"N10","1",134,NA,NA,102,NA,26,57,65,121,52,1.025,"JF2004"
"Rumex crispus","4166",NA,"N11","1",5,NA,NA,108,NA,80,102,130,148,86,0.875,"JF2004"
"Rumex crispus","4166",NA,"N11","3",7,NA,NA,108,NA,80,102,130,148,86,1.4,"JF2004"
"Rumex crispus","4163",NA,"N11","2",9,NA,NA,108,NA,80,102,130,148,86,0.9,"JF2004"
