,Filename,Area,Red_mean,Red_sd,Green_mean,Green_sd,Blue_mean,Blue_sd,Circ,AR,Round,Solidity
77,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,417.074,183.081,9.68,122.333,10.539,167.2,12.134,0.865,1.057,0.946,0.968
78,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,422.36,193.131,12.027,131.996,11,185.98,9.919,0.879,1.021,0.98,0.973
79,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,461.568,170.141,13.839,108.224,14.203,158.803,11.175,0.66,1.266,0.79,0.933
80,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,363.354,175.574,11.966,114.153,14.82,172.069,12.581,0.904,1.107,0.903,0.975
81,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,430.336,184.409,16.502,122.812,14.31,174.868,11.941,0.871,1.039,0.962,0.971
82,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,418.227,188.851,11.435,133.102,11.326,167.145,12.388,0.856,1.011,0.989,0.966
83,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,404.293,187.757,11.907,129.039,10.886,163.71,13.985,0.873,1.036,0.965,0.967
84,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,529.223,166.922,10.948,119.853,12.37,152.589,19.264,0.915,1.014,0.986,0.977
85,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,332.698,184.233,13.955,117.885,13.074,172.935,11.106,0.872,1.137,0.88,0.972
86,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,449.268,188.415,11.472,119.899,11.483,173.092,13.485,0.9,1.066,0.938,0.975
87,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,370.946,203.211,14.439,140.592,11.415,186.023,8.547,0.804,1.095,0.913,0.962
88,Race_size_Race_2uL_L10AaS2_size_RAW_ch00.tif_results.csv,389.205,181.658,12.709,120.439,12.666,168.973,13.444,0.864,1.033,0.968,0.968
