"","Filename","X","Area","Mean","Min","Max"
"234","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",90,191.335,140.529,114,164
"235","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",91,189.605,134.023,109,160
"236","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",92,144.919,130.702,105,161
"237","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",93,155.202,135.575,108,159
"238","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",94,200.849,138.789,110,166
"239","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",96,172.692,135.131,100,161
"240","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",97,184.8,133.741,102,161
"241","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",98,213.054,129.55,103,159
"242","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",101,193.93,127.758,97,156
"243","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",102,225.739,136.481,109,158
"244","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",103,186.626,131.315,105,162
"245","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",104,151.55,137.183,115,160
"246","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",105,150.012,142.553,117,164
"247","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",106,212.862,133.317,103,157
"248","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",107,187.683,141.211,111,163
"249","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",108,197.101,136.69,97,163
"250","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",110,219.108,135.978,100,158
"251","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",111,185.473,140.37,112,167
"252","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",112,208.633,136.459,103,161
"253","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",113,189.029,137.728,99,166
"254","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",114,198.927,133.896,104,159
"255","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",115,214.399,139.829,111,160
"256","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",116,180.956,136.813,107,161
"257","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",118,224.394,139.123,110,161
"258","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",119,217.763,138.353,97,160
"259","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",122,152.03,136.039,107,162
"260","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",127,247.265,137.543,109,160
"261","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",128,122.239,130.583,103,158
"262","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",129,189.701,136.164,107,163
"263","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",131,174.422,138.212,112,162
"264","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",133,147.514,140.078,108,166
"265","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",134,153.472,145.458,124,169
"266","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",135,202.675,140.194,110,160
"267","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",136,172.019,140.253,116,164
"268","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",137,125.122,135.239,113,162
"269","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",138,184.993,141.553,117,162
"270","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",141,179.227,140.478,113,162
"271","Tdio_size_Tdio_2-5uL_L3A1S1_size_RAW_ch00.tif_results.csv",142,108.881,133.231,106,158
"272","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",1,201.906,136.893,114,160
"273","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",3,234.868,137.548,106,161
"274","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",5,190.374,146.094,117,166
"275","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",6,193.93,139.067,108,162
"276","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",7,172.692,144.243,119,163
"277","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",8,218.435,138.673,117,159
"278","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",9,135.885,145.525,120,162
"279","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",10,171.442,137.928,109,164
"280","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",11,197.678,134.526,109,155
"281","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",12,211.901,136.541,103,166
"282","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",13,194.122,140.123,118,161
"283","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",15,198.639,136.643,111,159
"284","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",16,221.222,135.643,107,158
"285","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",17,176.824,138.975,115,162
"286","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",18,176.151,143.519,115,164
"287","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",19,206.711,138.352,105,161
"288","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",21,235.637,130.959,101,158
"289","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",22,179.515,144.442,123,166
"290","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",23,128.966,137.684,112,157
"291","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",24,224.97,136.713,110,161
"292","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",25,230.16,135.994,104,163
"293","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",26,210.651,138.536,106,160
"294","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",27,141.651,143.541,119,162
"295","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",28,149.243,142.09,120,164
"296","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",29,150.685,140.903,114,160
"297","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",33,129.831,131.391,102,161
"298","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",34,190.566,136.254,103,159
"299","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",35,109.458,135.425,111,162
"300","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",36,205.462,142.818,117,164
"301","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",37,182.206,125.877,97,156
"302","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",38,220.357,136.727,103,161
"303","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",39,203.828,135.829,106,157
"304","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",40,190.951,136.99,108,165
"305","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",41,214.015,142.389,115,164
"306","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",42,128.101,130.408,99,158
"307","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",43,172.884,138.036,116,162
"308","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",44,198.927,134.814,109,161
"309","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",45,156.835,134.355,107,160
"310","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",46,198.35,138.339,113,161
"311","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",47,120.125,135.882,110,159
"312","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",48,200.561,138.465,116,157
"313","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",50,207.672,139.304,111,160
"314","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",51,195.179,138.507,108,162
"315","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",52,216.802,135.54,112,156
"316","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",54,225.066,134.218,104,157
"317","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",55,173.461,135.77,102,161
"318","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",56,178.65,142.078,119,165
"319","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",57,167.022,141.426,108,163
"320","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",59,172.5,135.594,107,160
"321","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",60,193.065,133.406,102,158
"322","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",61,198.447,136.316,107,163
"323","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",62,181.629,141.849,112,161
"324","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",63,255.818,135.232,106,165
"325","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",64,196.428,140.077,111,161
"326","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",65,208.153,134.833,93,157
"327","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",66,204.116,139.835,117,162
"328","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",68,180.091,134.439,108,161
"329","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",69,104.749,134.982,106,160
"330","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",70,132.906,137.361,118,160
"331","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",71,140.402,141.27,120,162
"332","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",72,172.115,139.611,117,160
"333","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",73,182.494,134.919,104,159
"334","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",74,161.64,133.728,102,159
"335","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",75,187.107,135.397,110,160
"336","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",76,162.409,138.537,117,161
"337","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",77,115.512,134.123,101,161
"338","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",78,104.749,135.119,108,162
"339","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",79,208.825,138.236,107,160
"340","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",80,141.94,137.207,113,162
"341","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",81,180.764,133.953,103,160
"342","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",82,162.986,144.19,121,169
"343","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",83,178.169,134.487,107,159
"344","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",84,211.324,137.859,106,161
"345","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",85,188.837,125.668,90,160
"346","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",86,144.342,137.292,114,165
"347","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",87,193.065,133.364,103,156
"348","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",88,189.605,134.192,110,162
"349","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",89,217.282,136.294,108,160
"350","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",90,200.369,140.459,118,162
"351","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",91,171.058,139.589,114,159
"352","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",92,199.215,136.354,103,160
"353","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",94,227.373,140.205,112,166
"354","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",95,218.147,141.472,118,162
"355","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",96,188.933,140.316,117,164
"356","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",97,149.051,145.847,116,165
"357","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",98,230.832,132.456,100,163
"358","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",99,214.88,131.858,104,156
"359","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",100,185.569,142.598,116,164
"360","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",101,216.129,140.419,111,162
"361","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",102,183.455,130.947,107,161
"362","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",103,207.288,131.033,87,154
"363","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",104,222.472,133.765,94,163
"364","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",105,152.222,130.877,104,159
"365","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",107,179.323,141.108,110,163
"366","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",108,254.569,139.625,116,159
"367","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",109,171.346,142.547,112,161
"368","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",110,230.736,142.021,116,161
"369","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",111,187.491,141.801,120,165
"370","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",112,166.445,139.829,119,163
"371","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",113,138.192,131.187,108,163
"372","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",114,195.564,139.761,119,164
"373","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",115,106.191,142.271,116,164
"374","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",116,175.094,140.136,116,164
"375","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",117,186.915,139.176,114,164
"376","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",118,129.735,144.663,120,165
"377","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",119,173.076,141.594,111,162
"378","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",121,173.461,137.118,109,163
"379","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",122,208.345,139.608,109,161
"380","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",123,205.75,139.113,111,162
"381","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",124,204.213,137.164,111,162
"382","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",125,113.302,140.672,113,166
"383","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",126,177.689,135.226,109,160
"384","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",127,175.479,139.457,114,162
"385","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",128,111.957,140.291,110,166
"386","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",131,193.642,140.187,110,165
"387","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",132,208.441,142.32,116,164
"388","Tdio_size_Tdio_2-5uL_L3A1S2_size_RAW_ch00.tif_results.csv",133,123.2,144.337,117,165
"389","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",1,195.083,134.848,106,163
"390","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",2,221.03,137.908,113,157
"391","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",3,189.701,134.249,102,157
"392","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",4,184.128,137.506,114,161
"393","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",5,172.115,141.759,116,161
"394","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",6,186.05,133.289,106,160
"395","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",7,162.697,135.769,109,163
"396","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",8,166.445,137.498,111,159
"397","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",9,207.48,137.536,112,157
"398","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",10,178.266,137.763,111,160
"399","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",16,204.597,140.339,108,164
"400","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",17,198.639,137.627,109,161
"401","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",18,192.584,140.068,100,161
"402","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",20,221.03,135.165,107,158
"403","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",21,191.623,136.726,112,157
"404","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",22,130.312,139.406,120,161
"405","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",23,132.714,135.849,110,161
"406","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",24,187.779,135.272,112,155
"407","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",25,197.87,138.695,105,161
"408","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",26,128.486,133.005,112,158
"409","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",27,192.008,133.433,106,160
"410","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",28,176.632,135.887,106,162
"411","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",32,172.596,140.785,114,161
"412","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",33,249.86,133.668,106,158
"413","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",34,219.012,134.916,110,158
"414","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",35,122.624,146.363,123,164
"415","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",36,150.589,131.599,107,160
"416","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",37,240.25,134.669,109,162
"417","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",38,101.289,133.171,113,159
"418","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",39,194.41,136.884,111,156
"419","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",40,249.283,135.488,104,160
"420","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",41,104.461,129.881,102,159
"421","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",42,177.689,132.664,106,157
"422","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",43,201.33,136.696,103,161
"423","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",44,171.827,135.012,115,162
"424","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",45,216.129,136.611,103,159
"425","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",46,146.649,138.74,117,160
"426","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",49,240.538,133.817,98,156
"427","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",54,203.732,133.845,99,163
"428","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",60,170.866,139.762,119,163
"429","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",62,173.653,133.277,105,158
"430","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",64,234.484,121.662,88,150
"431","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",65,232.754,134.853,96,156
"432","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",66,165.1,139.354,114,162
"433","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",67,199.888,133.736,91,158
"434","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",71,116.665,118.622,88,150
"435","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",74,156.835,136.564,109,156
"436","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",77,196.621,134.194,102,160
"437","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",78,184.416,135.943,114,160
"438","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",82,168.463,127.657,99,156
"439","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",83,198.062,131.318,106,155
"440","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",86,182.206,116.948,84,149
"441","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",87,210.843,131.509,106,160
"442","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",88,140.114,140.882,123,163
"443","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",91,219.108,136.039,103,161
"444","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",92,152.895,124.555,100,153
"445","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",93,207.288,126.548,93,153
"446","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",95,177.977,138.882,117,165
"447","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",97,143.573,137.729,112,161
"448","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",99,188.068,133.268,98,154
"449","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",100,234.1,137.966,107,161
"450","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",101,103.692,135.93,109,161
"451","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",102,121.47,121.353,94,156
"452","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",103,171.827,135.474,108,161
"453","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",104,197.582,133.778,105,156
"454","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",105,153.183,136.902,114,161
"455","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",106,192.008,145.847,122,163
"456","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",107,204.02,135.902,98,159
"457","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",115,208.921,142.68,114,162
"458","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",117,243.229,127.731,84,153
"459","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",118,205.174,135.642,105,159
"460","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",122,144.342,139.934,119,161
"461","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",124,180.668,136.432,113,161
"462","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",129,213.054,137.834,103,165
"463","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",133,189.894,132.294,96,155
"464","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",135,229.295,135.099,107,157
"465","Tdio_size_Tdio_2-5uL_L3A1S3_size_RAW_ch00.tif_results.csv",137,213.534,133.627,103,160
