ind,pos,npollen,nstigma,npoll,jday,spp,H1,H2,D1,D2,D3,D4,D5,O1,O2,O3,O4,O5,dmean,lnpollen,treat,mwsp,vwsp,medwsp,qrange,time,arch,mstigl,mstigbl,mstigsa,h3,lmwsp,_TYPE_,_FREQ_,mpolcnt,mpollsize,vpolcnt,vpollsize,count,count2
M27,2,0,2,,1196,binermis,81,59.5,79,65,90,56,98,150,90,110,280,275,0.012886598,0,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,21.5,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M24,1,87,2,,1196,binermis,67,53.5,19,26,41,16,34,285,310,350,40,230,0.036764706,4.477336814,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,13.5,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M23,1,3,2,,1196,binermis,68.5,55.5,46,63,66,64,92,60,185,300,140,20,0.01510574,1.386294361,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,13,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M23,1,22,2,,1196,binermis,68.5,55.5,46,63,66,64,92,60,185,300,140,20,0.01510574,3.135494216,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,13,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M23,2,3,2,,1196,binermis,68.5,55.5,46,63,66,64,92,60,185,300,140,20,0.01510574,1.386294361,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,13,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M20,1,16,2,,1196,binermis,72,55.8,12.5,17,27,23,29,60,70,190,250,30,0.046082949,2.833213344,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,16.2,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M20,2,30,2,,1196,binermis,72,55.8,12.5,17,27,23,29,60,70,190,250,30,0.046082949,3.433987204,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,16.2,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M15,1,26,2,,1196,binermis,89,69.5,12.5,21,20,36.5,34,270,310,60,140,180,0.040322581,3.295836866,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,19.5,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M07,2,28,2,,1196,binermis,85,70.6,15,24,47,36,56,200,185,170,70,200,0.028089888,3.36729583,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,14.4,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M05,2,17,2,,1196,binermis,71.3,56.8,13,24,42,22,33,350,330,315,110,120,0.037313433,2.890371758,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,14.5,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
M05,3,45,2,,1196,binermis,71.3,56.8,13,24,42,22,33,350,330,315,110,120,0.037313433,3.828641396,M,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,14.5,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
C12,1,23,2,,1196,binermis,54,40.4,10,50,47,9.5,43.5,40,30,0,245,250,0.03125,3.17805383,C,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,13.6,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
C12,3,4,2,,1196,binermis,54,40.4,10,50,47,9.5,43.5,40,30,0,245,250,0.03125,1.609437912,C,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,13.6,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
C11,1,1,2,,1196,binermis,62,50,13,12,22,31,40,110,195,20,70,55,0.042372881,0.693147181,C,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,12,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
C07,3,26,2,,1196,binermis,75.5,60.5,21,16,41,23,42,310,60,125,200,210,0.034965035,3.295836866,C,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,15,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
C05,2,9,2,,1196,binermis,75,59.8,19,21.5,6,22,26,260,285,30,35,350,0.052910053,2.302585093,C,0.92078125,0.347061285,0.775,0.805,,diffuse,2.011197776,0.876461319,3.588953612,15.2,-0.082532785,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.214285714,0.045918367
N16,1,65,2,,1200,binermis,72,56,11,31,44,34,39,30,280,120,200,240,0.031446541,4.189654742,N,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,16,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M27,1,58,2,,1200,binermis,81,59.5,79,65,90,56,98,150,90,110,280,275,0.012886598,4.077537444,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,21.5,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M21,1,57,2,,1200,binermis,69,51,44,29,53,35,37,50,250,280,200,210,0.025252525,4.060443011,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,18,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M21,2,15,2,,1200,binermis,69,51,44,29,53,35,37,50,250,280,200,210,0.025252525,2.772588722,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,18,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M21,2,3,2,,1200,binermis,69,51,44,29,53,35,37,50,250,280,200,210,0.025252525,1.386294361,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,18,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M21,3,17,2,,1200,binermis,69,51,44,29,53,35,37,50,250,280,200,210,0.025252525,2.890371758,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,18,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M16,1,3,2,,1200,binermis,78.5,63.3,20,21,19.5,31,20,135,10,50,165,135,0.044843049,1.386294361,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,15.2,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M16,1,13,2,,1200,binermis,78.5,63.3,20,21,19.5,31,20,135,10,50,165,135,0.044843049,2.63905733,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,15.2,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M16,1,1,2,,1200,binermis,78.5,63.3,20,21,19.5,31,20,135,10,50,165,135,0.044843049,0.693147181,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,15.2,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M16,2,16,2,,1200,binermis,78.5,63.3,20,21,19.5,31,20,135,10,50,165,135,0.044843049,2.833213344,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,15.2,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
M16,2,5,2,,1200,binermis,78.5,63.3,20,21,19.5,31,20,135,10,50,165,135,0.044843049,1.791759469,M,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,15.2,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
C14,1,4,2,,1200,binermis,51,39,19,17,16,35,36,200,110,35,245,260,0.040650407,1.609437912,C,1.217708333,0.317988254,1.125,0.915,,diffuse,2.011197776,0.876461319,3.588953612,12,0.196970677,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.071428571,0.005102041
N16,2,85,2,,1201,binermis,72,56,11,31,44,34,39,30,280,120,200,240,0.031446541,4.454347296,N,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,16,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
N15,1,57,2,,1201,binermis,90,70.5,15,17,8,23,6,130,40,320,300,280,0.072463768,4.060443011,N,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,19.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
N15,2,48,2,,1201,binermis,90,70.5,15,17,8,23,6,130,40,320,300,280,0.072463768,3.891820298,N,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,19.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
N15,3,50,2,,1201,binermis,90,70.5,15,17,8,23,6,130,40,320,300,280,0.072463768,3.931825633,N,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,19.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M27,1,20,2,,1201,binermis,81,59.5,79,65,90,56,98,150,90,110,280,275,0.012886598,3.044522438,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M27,2,19,2,,1201,binermis,81,59.5,79,65,90,56,98,150,90,110,280,275,0.012886598,2.995732274,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M27,3,9,2,,1201,binermis,81,59.5,79,65,90,56,98,150,90,110,280,275,0.012886598,2.302585093,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M26,1,110,2,,1201,binermis,72,51,19.5,17,15,18,19,155,95,120,185,260,0.056497175,4.709530201,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M26,2,60,2,,1201,binermis,72,51,19.5,17,15,18,19,155,95,120,185,260,0.056497175,4.110873864,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M26,2,3,2,,1201,binermis,72,51,19.5,17,15,18,19,155,95,120,185,260,0.056497175,1.386294361,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M26,3,77,2,,1201,binermis,72,51,19.5,17,15,18,19,155,95,120,185,260,0.056497175,4.356708827,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M21,1,11,2,,1201,binermis,69,51,44,29,53,35,37,50,250,280,200,210,0.025252525,2.48490665,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,18,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M21,3,62,2,,1201,binermis,69,51,44,29,53,35,37,50,250,280,200,210,0.025252525,4.143134726,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,18,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M15,1,45,2,,1201,binermis,89,69.5,12.5,21,20,36.5,34,270,310,60,140,180,0.040322581,3.828641396,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,19.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
M15,2,32,2,,1201,binermis,89,69.5,12.5,21,20,36.5,34,270,310,60,140,180,0.040322581,3.496507561,M,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,19.5,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
C16,2,86,2,,1201,binermis,87,66,26,23,37,21,42,270,200,30,300,100,0.033557047,4.465908119,C,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
C16,3,22,2,,1201,binermis,87,66,26,23,37,21,42,270,200,30,300,100,0.033557047,3.135494216,C,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,21,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
C14,3,51,2,,1201,binermis,51,39,19,17,16,35,36,200,110,35,245,260,0.040650407,3.951243719,C,0.663125,0.399179388,0.43,0.75,,diffuse,2.011197776,0.876461319,3.588953612,12,-0.41079177,0,29,17776.72414,33.21528826,33959927.21,4.937279347,0.114285714,0.013061224
N25,1,901,2,901,2187,einnovatus,94.5,85,31,14,56,53,58,25,280,30,80,340,0.023584906,6.80461452,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N25,2,61,2,81.33333333,2187,einnovatus,94.5,85,31,14,56,53,58,25,280,30,80,340,0.023584906,4.127134385,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N25,3,57,2,76,2187,einnovatus,94.5,85,31,14,56,53,58,25,280,30,80,340,0.023584906,4.060443011,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N25,3,82,2,109.3333333,2187,einnovatus,94.5,85,31,14,56,53,58,25,280,30,80,340,0.023584906,4.418840608,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N24,2,236,2,236,2187,einnovatus,95.5,87.2,20,26,30,35,42,230,160,85,65,340,0.032679739,5.468060141,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.3,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N24,3,11,2,14.66666667,2187,einnovatus,95.5,87.2,20,26,30,35,42,230,160,85,65,340,0.032679739,2.48490665,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.3,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N23,1,8,2,8,2187,einnovatus,,,48,68,86,87,91,60,110,120,315,10,0.013157895,2.197224577,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N23,2,203,2,270.6666667,2187,einnovatus,,,48,68,86,87,91,60,110,120,315,10,0.013157895,5.318119994,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N22,1,131,2,131,2187,einnovatus,69,61,62,74,94,91,122,110,95,130,120,310,0.011286682,4.882801923,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N22,2,41,2,54.66666667,2187,einnovatus,69,61,62,74,94,91,122,110,95,130,120,310,0.011286682,3.737669618,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N22,3,1180,2,1180,2187,einnovatus,69,61,62,74,94,91,122,110,95,130,120,310,0.011286682,7.074116816,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N21,1,62,2,82.66666667,2187,einnovatus,103,92.5,28,64,84,72,75,290,20,120,80,5,0.015479876,4.143134726,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,10.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N21,2,121,2,121,2187,einnovatus,103,92.5,28,64,84,72,75,290,20,120,80,5,0.015479876,4.804021045,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,10.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N21,3,139,2,185.3333333,2187,einnovatus,103,92.5,28,64,84,72,75,290,20,120,80,5,0.015479876,4.941642423,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,10.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N20,1,62,2,82.66666667,2187,einnovatus,114,105,39,61,70,78,122,250,230,190,185,160,0.013513514,4.143134726,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N20,2,91,2,121.3333333,2187,einnovatus,114,105,39,61,70,78,122,250,230,190,185,160,0.013513514,4.521788577,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N20,3,60,2,80,2187,einnovatus,114,105,39,61,70,78,122,250,230,190,185,160,0.013513514,4.110873864,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N20,3,62,2,82.66666667,2187,einnovatus,114,105,39,61,70,78,122,250,230,190,185,160,0.013513514,4.143134726,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,9,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N19,1,186,2,248,2187,einnovatus,114,105.5,21,22,39,51,47,135,30,170,220,0,0.027777778,5.231108617,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N19,2,96,2,128,2187,einnovatus,114,105.5,21,22,39,51,47,135,30,170,220,0,0.027777778,4.574710979,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N19,3,82,2,109.3333333,2187,einnovatus,114,105.5,21,22,39,51,47,135,30,170,220,0,0.027777778,4.418840608,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.5,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N17,1,35,2,46.66666667,2187,einnovatus,,,10,27,49,50,64,300,280,110,75,55,0.025,3.583518938,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N17,2,153,2,153,2187,einnovatus,,,10,27,49,50,64,300,280,110,75,55,0.025,5.036952602,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N17,3,6,2,8,2187,einnovatus,,,10,27,49,50,64,300,280,110,75,55,0.025,1.945910149,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N16,1,12,2,16,2187,einnovatus,92.3,84,25,22,48,48,45,10,320,310,340,340,0.026595745,2.564949357,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.3,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N13,1,140,2,186.6666667,2187,einnovatus,94,86,20,40,21,66,60,190,140,130,115,340,0.024154589,4.94875989,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N13,2,58,2,77.33333333,2187,einnovatus,94,86,20,40,21,66,60,190,140,130,115,340,0.024154589,4.077537444,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N13,3,17,2,22.66666667,2187,einnovatus,94,86,20,40,21,66,60,190,140,130,115,340,0.024154589,2.890371758,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N12,1,54,2,72,2187,einnovatus,86.2,78,36,27,46,74,66,260,220,70,70,210,0.020080321,4.007333185,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.2,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N12,2,72,2,96,2187,einnovatus,86.2,78,36,27,46,74,66,260,220,70,70,210,0.020080321,4.290459441,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.2,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N12,3,82,2,82,2187,einnovatus,86.2,78,36,27,46,74,66,260,220,70,70,210,0.020080321,4.418840608,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.2,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
N09,1,404,2,404,2187,einnovatus,88.2,79.3,32,31,27,58,50,140,160,175,270,90,0.025252525,6.003887067,N,0.45925,0.121560962,0.39,0.375,,compact,3.353181163,1.037643571,4.618467623,8.9,-0.778160555,0,21,21367.7619,34.41800356,36168779.89,1.576677034,0.567901235,0.322511812
